InvoiceNo,Quantity,UnitPrice,Value,Time,CumulativeSum,BuyingClass,Frequency,CumulativeFreq,FrequencyClass
31781236,577,81.18000000000004,883.1500000000001,712,967698.5400000003,Low spender,2,2872,Low Frequency
3385360,1200,5.4399999999999995,877.44,56,963289.0700000003,Low spender,2,2874,Low Frequency
28490829,490,179.10999999999999,876.4199999999997,745,962411.6300000004,Low spender,2,2876,Low Frequency
53026788,353,346.12999999999965,887.6500000000001,1196,973010.6000000002,Low spender,2,2878,Low Frequency
100210819,575,332.79999999999984,874.7099999999997,2049,960659.2100000003,Low spender,2,2880,Low Frequency
61036896,787,764.4399999999998,2200.42,1507,2376932.4300000006,Mid spender,2,2882,Low Frequency
27300377,430,123.90000000000003,903.9000000000002,672,991808.4100000001,Low spender,2,2884,Low Frequency
18739459,1075,136.45999999999998,2093.3199999999997,351,2295686.7900000005,Mid spender,2,2886,Low Frequency
31269371,605,186.45999999999998,932.9700000000004,679,1034050.0700000001,Low spender,2,2888,Low Frequency
9644169,242,77.21000000000002,928.06,170,1030322.3400000001,Low spender,2,2890,Low Frequency
7374528,1900,7.710000000000001,924.5999999999999,188,1023838.9700000001,Low spender,2,2892,Low Frequency
12140622,475,64.49000000000001,922.5300000000002,291,1021990.9600000001,Low spender,2,2894,Low Frequency
30263839,585,145.01,922.3900000000003,771,1021068.43,Low spender,2,2896,Low Frequency
87927909,518,403.39999999999975,901.2100000000007,2498,990904.5100000001,Low spender,2,2898,Low Frequency
15096450,644,49.19000000000002,921.88,228,1018301.8200000001,Low spender,2,2900,Low Frequency
23824324,919,111.41000000000003,2209.8500000000004,430,2385761.580000001,Mid spender,2,2902,Low Frequency
60585386,1515,248.93999999999997,2152.95,1498,2348635.0400000005,Mid spender,2,2904,Low Frequency
54710496,1169,301.69999999999993,2466.8500000000004,1248,2602382.620000001,Mid spender,2,2906,Low Frequency
23924238,418,144.46999999999997,890.3400000000005,526,978348.9100000003,Low spender,2,2908,Low Frequency
33348661,446,217.66999999999993,912.4200000000003,487,1003629.9500000002,Low spender,2,2910,Low Frequency
41212915,700,199.52999999999997,897.6200000000003,933,985503.9000000003,Low spender,2,2912,Low Frequency
16347086,493,57.36,913.1900000000004,273,1004543.1400000001,Low spender,2,2914,Low Frequency
24529607,407,114.85,759.1699999999995,477,817539.8900000008,Low spender,2,2916,Low Frequency
28588518,674,127.80999999999999,725.7099999999999,570,778886.1700000006,Low spender,2,2918,Low Frequency
30411316,611,130.77000000000004,730.4000000000001,771,782528.3800000007,Low spender,2,2920,Low Frequency
63974905,799,266.41999999999996,757.4599999999996,1204,814505.9200000007,Low spender,2,2922,Low Frequency
10996036,213,81.73,755.7500000000001,232,813748.4600000008,Low spender,2,2924,Low Frequency
24080509,488,139.24,752.5999999999998,432,809974.1100000007,Low spender,2,2926,Low Frequency
1099786,1200,1.25,750.0,27,807716.6100000007,Low spender,2,2928,Low Frequency
28907570,827,146.66999999999996,747.81,642,803970.3600000007,Low spender,2,2930,Low Frequency
30660157,689,83.09000000000003,746.3600000000001,651,800980.5000000007,Low spender,2,2932,Low Frequency
10319376,596,34.18,728.1599999999999,186,780340.3800000007,Low spender,2,2934,Low Frequency
20499831,416,145.24,744.8500000000003,348,797998.5000000006,Low spender,2,2936,Low Frequency
6668216,114,83.03,735.6600000000001,132,791325.6700000006,Low spender,2,2938,Low Frequency
19921494,225,180.83999999999997,734.94,401,790590.0100000006,Low spender,2,2940,Low Frequency
78751025,301,420.02999999999975,734.94,1680,789855.0700000006,Low spender,2,2942,Low Frequency
53124541,1181,325.4399999999996,2748.3100000000004,931,2839033.1200000006,Mid spender,2,2944,Low Frequency
108382613,497,415.93999999999966,731.8999999999999,2713,784722.6400000007,Low spender,2,2946,Low Frequency
19337826,306,109.95,730.8599999999999,453,783259.2400000007,Low spender,2,2948,Low Frequency
25014614,522,90.75999999999998,740.7800000000001,586,793544.0100000006,Low spender,2,2950,Low Frequency
28043434,394,183.62999999999994,806.14,616,880079.8300000008,Low spender,2,2952,Low Frequency
26111216,351,214.23999999999992,806.4100000000005,704,880886.2400000008,Low spender,2,2954,Low Frequency
28858703,335,251.14,899.63,795,988200.9000000003,Low spender,2,2956,Low Frequency
56464872,411,378.2499999999998,913.5400000000001,1150,1005456.6800000002,Low spender,2,2958,Low Frequency
22365904,474,93.73000000000002,712.2900000000002,438,760188.2100000008,Low spender,2,2960,Low Frequency
10824011,142,103.65,712.5000000000001,218,761613.1100000008,Low spender,2,2962,Low Frequency
19002703,457,69.45000000000002,852.15,514,933887.2700000005,Low spender,2,2964,Low Frequency
26374465,487,112.45000000000002,851.0100000000001,558,933035.1200000005,Low spender,2,2966,Low Frequency
15204666,971,54.61000000000001,867.8499999999998,271,952816.6000000004,Low spender,2,2968,Low Frequency
47001594,1401,245.16999999999987,2375.4100000000008,974,2532358.740000001,Mid spender,2,2970,Low Frequency
4988345,143,47.65,842.6500000000001,135,924576.8400000004,Low spender,2,2972,Low Frequency
32058039,504,220.10999999999984,841.4099999999997,654,922891.6900000004,Low spender,2,2974,Low Frequency
27314205,772,103.42000000000002,841.2,501,922050.2800000004,Low spender,2,2976,Low Frequency
23979690,583,118.78000000000003,836.0600000000001,435,916176.2900000004,Low spender,2,2978,Low Frequency
38099442,811,120.38000000000001,935.0499999999996,674,1037787.8800000001,Low spender,2,2980,Low Frequency
29779936,453,199.20000000000005,873.7399999999998,560,958909.9100000004,Low spender,2,2982,Low Frequency
17483941,345,89.00000000000003,584.0699999999998,435,560086.4300000003,Low spender,2,2984,Low Frequency
28919457,240,285.7799999999999,894.41,745,981918.8800000002,Low spender,2,2986,Low Frequency
5936870,376,114.05,293.0,136,173792.84000000017,Low spender,2,2988,Low Frequency
15703305,81,51.25,142.89,310,36061.05,Low spender,2,2990,Low Frequency
11681028,206,76.80000000000001,415.74,258,358859.5700000005,Low spender,2,2992,Low Frequency
14053370,252,74.87,415.8,347,359275.37000000046,Low spender,2,2994,Low Frequency
12106942,216,88.08000000000001,416.08000000000004,277,360523.0900000005,Low spender,2,2996,Low Frequency
8783492,172,53.27000000000001,416.64,192,360939.7300000005,Low spender,2,2998,Low Frequency
16528117,186,70.68,304.4699999999999,397,190275.6500000002,Low spender,2,3000,Low Frequency
33063126,363,164.58999999999995,417.23,718,363025.1300000005,Low spender,2,3002,Low Frequency
18728866,412,122.49000000000001,1530.3600000000006,369,1720757.8800000018,Low spender,2,3004,Low Frequency
23387950,445,114.41,853.3900000000002,424,934740.6600000005,Low spender,2,3006,Low Frequency
25802194,547,95.53000000000002,854.9899999999999,630,938159.2900000004,Low spender,2,3008,Low Frequency
3241689,192,28.75,856.6000000000001,95,939870.9100000004,Low spender,2,3010,Low Frequency
10615622,228,44.3,414.2,167,356783.74000000046,Low spender,2,3012,Low Frequency
70332463,1250,406.9999999999997,2214.9,1461,2387976.480000001,Mid spender,2,3014,Low Frequency
28268100,554,147.9,843.4799999999997,675,927106.3700000005,Low spender,2,3016,Low Frequency
35364985,243,328.3999999999998,844.8600000000001,935,927951.2300000004,Low spender,2,3018,Low Frequency
71097784,1166,532.8599999999996,2372.860000000001,1528,2527609.510000001,Mid spender,2,3020,Low Frequency
25592825,592,93.47000000000003,860.4099999999999,590,945027.0800000004,Low spender,2,3022,Low Frequency
19045362,996,75.79000000000003,865.5999999999999,351,949347.9500000004,Low spender,2,3024,Low Frequency
23992194,1560,89.12000000000002,2398.8599999999997,507,2558605.4900000016,Mid spender,2,3026,Low Frequency
26599755,517,145.19,832.3899999999999,591,910335.3600000003,Low spender,2,3028,Low Frequency
29352390,502,156.84999999999997,830.98,622,909502.9700000003,Low spender,2,3030,Low Frequency
62161523,1182,303.89999999999975,2402.5100000000007,1594,2561008.0000000014,Mid spender,2,3032,Low Frequency
18337614,307,109.23000000000005,827.5099999999999,332,907013.4000000004,Low spender,2,3034,Low Frequency
7282646,272,49.17,712.88,168,763751.5700000009,Low spender,2,3036,Low Frequency
53995578,707,214.10999999999987,833.7399999999998,1453,912001.9800000003,Low spender,2,3038,Low Frequency
42540364,395,236.5899999999999,818.8200000000002,920,898772.3300000003,Low spender,2,3040,Low Frequency
1077927,192,8.5,816.0,23,896318.9200000004,Low spender,2,3042,Low Frequency
16843569,347,84.69000000000003,814.5700000000002,422,892242.2500000005,Low spender,2,3044,Low Frequency
19058650,219,151.35,716.3500000000001,344,767329.5000000008,Low spender,2,3046,Low Frequency
3910284,384,15.73,814.0,110,891427.6800000005,Low spender,2,3048,Low Frequency
26972973,488,147.53999999999994,810.5699999999999,618,885738.5200000006,Low spender,2,3050,Low Frequency
62531512,544,230.90999999999988,823.9699999999996,1588,902882.5900000003,Low spender,2,3052,Low Frequency
34307392,826,95.35000000000007,833.7799999999996,744,912835.7600000004,Low spender,2,3054,Low Frequency
74853243,2118,332.9599999999995,2389.1000000000013,1283,2553813.8000000017,Mid spender,2,3056,Low Frequency
30563604,526,152.85999999999999,835.7800000000005,594,915340.2300000003,Low spender,2,3058,Low Frequency
25041405,374,173.86999999999998,863.46,540,946752.4300000004,Low spender,2,3060,Low Frequency
45874276,1597,150.73999999999995,2413.8199999999997,964,2568235.8400000012,Mid spender,2,3062,Low Frequency
25353409,491,122.83000000000001,714.4200000000001,524,764465.9900000009,Low spender,2,3064,Low Frequency
8981932,176,99.57,920.0999999999998,158,1016459.43,Low spender,2,3066,Low Frequency
60091718,1195,323.67,2199.309999999999,1431,2374732.0100000007,Mid spender,2,3068,Low Frequency
35240049,595,165.61000000000004,911.9400000000002,882,1000893.3500000001,Low spender,2,3070,Low Frequency
15145923,365,71.15,813.11,306,888986.6800000005,Low spender,2,3072,Low Frequency
119671288,586,416.6199999999994,867.1099999999998,2470,951081.3700000005,Low spender,2,3074,Low Frequency
14597686,258,112.88000000000001,830.76,256,908671.9900000003,Low spender,2,3076,Low Frequency
10210041,438,123.05000000000001,1660.9,211,1857820.1400000013,Low spender,2,3078,Low Frequency
39603080,1249,122.92,1156.36,1027,1311003.7799999998,Low spender,2,3080,Low Frequency
7707760,517,48.760000000000005,1689.5,200,1879571.0600000017,Low spender,2,3082,Low Frequency
28918994,556,153.57000000000002,1145.84,546,1306392.7999999996,Low spender,2,3084,Low Frequency
59276641,976,337.9299999999997,1693.4499999999996,998,1888029.5300000017,Low spender,2,3086,Low Frequency
20485580,1086,67.35000000000002,1142.42,457,1299528.6199999994,Low spender,2,3088,Low Frequency
18798630,652,99.44000000000001,1661.06,422,1859481.2000000014,Low spender,2,3090,Low Frequency
19301443,484,115.60000000000001,1621.88,434,1820091.1700000013,Low spender,2,3092,Low Frequency
41941038,731,244.2199999999999,1612.6900000000003,1020,1810379.9200000016,Low spender,2,3094,Low Frequency
8201645,91,63.150000000000006,304.25,217,189971.1800000002,Low spender,2,3096,Low Frequency
44160854,660,300.0099999999998,1198.3800000000006,1353,1357020.6500000004,Low spender,2,3098,Low Frequency
20025010,458,139.39999999999998,1242.3000000000002,547,1398569.5600000005,Low spender,2,3100,Low Frequency
43901160,1533,145.49,1239.38,864,1394846.9500000004,Low spender,2,3102,Low Frequency
27300900,766,80.70000000000003,675.8000000000001,490,701109.2400000009,Low spender,2,3104,Low Frequency
31966033,417,510.13999999999976,1238.4699999999998,754,1393607.5700000005,Low spender,2,3106,Low Frequency
42286293,799,228.82000000000005,1237.8500000000004,774,1392369.1000000006,Low spender,2,3108,Low Frequency
32399498,725,118.67,1237.5300000000002,540,1391131.2500000005,Low spender,2,3110,Low Frequency
53943619,925,296.31999999999994,1568.229999999999,1098,1761042.7700000016,Low spender,2,3112,Low Frequency
1127187,642,3.8,1231.5,18,1384955.3600000003,Low spender,2,3114,Low Frequency
56848448,894,398.22999999999985,1573.2000000000007,1248,1768899.2700000016,Low spender,2,3116,Low Frequency
32114080,864,172.17999999999992,1579.1200000000001,741,1775208.1100000015,Low spender,2,3118,Low Frequency
38335563,963,218.24,1654.31,920,1852840.1100000015,Low spender,2,3120,Low Frequency
33926952,464,263.05000000000007,1173.1199999999997,714,1329636.5900000003,Low spender,2,3122,Low Frequency
33965436,800,169.63000000000002,1186.35,795,1339085.3800000006,Low spender,2,3124,Low Frequency
32587676,460,300.38999999999976,1160.07,781,1317957.12,Low spender,2,3126,Low Frequency
29551977,406,263.33000000000004,1163.4499999999998,520,1320283.8,Low spender,2,3128,Low Frequency
40185802,655,255.10999999999993,1175.2199999999998,845,1331986.1600000004,Low spender,2,3130,Low Frequency
34544493,482,398.3799999999999,1589.8200000000002,633,1781547.5200000016,Low spender,2,3132,Low Frequency
22905786,1313,107.64000000000001,1266.0799999999997,507,1423653.480000001,Low spender,2,3134,Low Frequency
1114210,400,3.58,716.0,21,765896.9500000009,Low spender,2,3136,Low Frequency
49941157,1473,139.12000000000003,1327.1600000000008,1155,1493694.9700000014,Low spender,2,3138,Low Frequency
14550016,346,125.94,1339.45,304,1503038.6100000013,Low spender,2,3140,Low Frequency
126528831,764,613.3800000000001,1418.2600000000016,3651,1592708.320000001,Low spender,2,3142,Low Frequency
25021500,819,116.71999999999998,1412.9399999999996,564,1581381.370000001,Low spender,2,3144,Low Frequency
37435268,581,275.53999999999996,1396.9900000000007,839,1572931.960000001,Low spender,2,3146,Low Frequency
54047776,1104,215.57999999999998,1427.73,950,1609781.1500000008,Low spender,2,3148,Low Frequency
30618631,1005,168.45,1384.8500000000001,674,1549308.700000001,Low spender,2,3150,Low Frequency
1688629,80997,4.98,168472.5,27,8031739.47,Top spender,2,3152,Low Frequency
26322864,585,162.07000000000005,1441.4199999999996,572,1624125.5400000007,Low spender,2,3154,Low Frequency
16457897,1033,45.07000000000001,1631.7700000000002,348,1834738.2100000014,Low spender,2,3156,Low Frequency
45857105,770,305.0899999999998,1378.4,867,1539629.6900000009,Low spender,2,3158,Low Frequency
24249148,600,167.48000000000002,1360.9899999999998,643,1530033.890000001,Low spender,2,3160,Low Frequency
7511851,246,83.69,1463.0399999999995,183,1648832.3900000006,Low spender,2,3162,Low Frequency
26437510,558,207.6899999999999,1465.3200000000002,559,1650297.7100000007,Low spender,2,3164,Low Frequency
25924773,897,107.42000000000002,1346.9700000000003,498,1515125.1000000013,Low spender,2,3166,Low Frequency
41851846,769,196.71999999999994,1345.5299999999997,1098,1512432.5100000012,Low spender,2,3168,Low Frequency
112804137,1297,553.7099999999997,1447.140000000001,2606,1631351.2200000007,Low spender,2,3170,Low Frequency
8308265,624,53.9,1262.2,155,1421123.210000001,Low spender,2,3172,Low Frequency
57211559,1016,305.4199999999999,1537.95,1010,1729963.7600000019,Low spender,2,3174,Low Frequency
41103322,942,169.3499999999999,1548.12,882,1740770.2700000016,Low spender,2,3176,Low Frequency
175657184,1013,648.4300000000001,1483.1399999999999,4284,1665045.6700000009,Low spender,2,3178,Low Frequency
7437558,1312,7.289999999999999,714.9599999999998,181,765180.9500000009,Low spender,2,3180,Low Frequency
90446888,878,439.0699999999996,1370.4700000000005,2048,1534132.1800000009,Low spender,2,3182,Low Frequency
13493136,868,34.87,1186.06,240,1336712.7500000005,Low spender,2,3184,Low Frequency
26080814,672,147.97,1269.0999999999995,526,1432528.4300000009,Low spender,2,3186,Low Frequency
25274890,675,157.17,1610.1499999999996,515,1805545.1800000016,Low spender,2,3188,Low Frequency
98883450,489,388.0999999999998,781.3600000000001,2196,852332.4700000008,Low spender,2,3190,Low Frequency
24254294,609,123.50000000000003,789.79,435,864914.1600000007,Low spender,2,3192,Low Frequency
66140301,971,596.0099999999998,2543.720000000002,1139,2664920.490000001,Mid spender,2,3194,Low Frequency
20052612,502,84.40000000000002,787.4000000000001,450,860183.4600000008,Low spender,2,3196,Low Frequency
13568081,549,47.2,787.15,281,859396.0600000008,Low spender,2,3198,Low Frequency
13306314,670,38.26999999999999,786.7400000000001,210,858608.9100000007,Low spender,2,3200,Low Frequency
26538523,520,124.39,786.5400000000001,566,857822.1700000007,Low spender,2,3202,Low Frequency
9513407,463,38.309999999999995,789.0,170,864124.3700000007,Low spender,2,3204,Low Frequency
73307502,647,303.8899999999999,804.4899999999994,1653,879273.6900000008,Low spender,2,3206,Low Frequency
19674854,503,108.36,761.6699999999998,531,819063.1500000008,Low spender,2,3208,Low Frequency
30949204,716,117.34999999999997,758.9199999999994,759,816780.7200000008,Low spender,2,3210,Low Frequency
53665353,2135,164.95999999999998,2791.590000000001,1082,2875133.6300000004,Mid spender,2,3212,Low Frequency
19708766,730,62.710000000000015,725.1800000000001,434,775983.5400000007,Low spender,2,3214,Low Frequency
13989435,284,79.28000000000002,724.76,299,774533.2500000007,Low spender,2,3216,Low Frequency
35859960,310,259.4999999999999,721.9399999999998,864,773085.2800000007,Low spender,2,3218,Low Frequency
94394010,330,464.23999999999944,719.7799999999997,2230,770201.3800000007,Low spender,2,3220,Low Frequency
1724300,42,6.55,90.30000000000001,42,7804.989999999997,Low spender,2,3222,Low Frequency
42820806,894,187.79999999999995,1214.41,932,1371497.8700000006,Low spender,2,3224,Low Frequency
40418274,550,212.86999999999995,725.7,1052,778160.4600000007,Low spender,2,3226,Low Frequency
27219512,619,96.77000000000001,716.5700000000003,702,768046.0700000008,Low spender,2,3228,Low Frequency
1736464,84,2.83,77.4,39,5435.109999999999,Low spender,2,3230,Low Frequency
54831609,394,314.8099999999998,799.4800000000001,1386,873661.1800000007,Low spender,2,3232,Low Frequency
26558178,527,149.14,789.8899999999996,686,865704.0500000007,Low spender,2,3234,Low Frequency
29150103,443,158.85000000000005,792.11,780,867286.9700000008,Low spender,2,3236,Low Frequency
25875283,311,241.33999999999997,801.5100000000001,673,876863.4200000007,Low spender,2,3238,Low Frequency
81598818,310,531.8199999999995,788.0799999999998,1826,862546.9900000007,Low spender,2,3240,Low Frequency
16977000,1140,65.56,1212.8400000000001,408,1369070.3000000007,Low spender,2,3242,Low Frequency
21979664,367,131.92000000000002,707.6899999999999,446,752368.8300000007,Low spender,2,3244,Low Frequency
15621368,646,75.86000000000001,936.0799999999999,364,1038723.9600000001,Low spender,2,3246,Low Frequency
82733115,596,464.1199999999999,934.5200000000001,2379,1035918.2100000001,Low spender,2,3248,Low Frequency
17062790,238,119.63000000000001,779.9,290,848427.7800000007,Low spender,2,3250,Low Frequency
30239528,744,87.71000000000001,778.5,583,844531.3900000008,Low spender,2,3252,Low Frequency
26249884,511,192.96999999999989,804.02,554,878469.2000000008,Low spender,2,3254,Low Frequency
27551170,209,417.13,777.5300000000001,803,842197.2900000009,Low spender,2,3256,Low Frequency
21374715,402,84.65000000000002,777.2399999999997,494,841419.7600000008,Low spender,2,3258,Low Frequency
44982698,542,188.58000000000004,784.11,858,854682.2600000008,Low spender,2,3260,Low Frequency
63139767,498,283.36,780.4300000000003,1355,849208.2100000008,Low spender,2,3262,Low Frequency
3353055,2100,2.5500000000000003,778.0,67,843752.8900000008,Low spender,2,3264,Low Frequency
15868789,566,92.62999999999998,775.1800000000001,286,835208.660000001,Low spender,2,3266,Low Frequency
24517574,786,99.09,770.0300000000002,374,828251.6700000009,Low spender,2,3268,Low Frequency
34414419,343,208.70999999999995,777.02,744,839865.3200000009,Low spender,2,3270,Low Frequency
6641917,41,44.9,84.65000000000002,164,6483.179999999998,Low spender,2,3272,Low Frequency
27640818,394,104.85000000000005,765.6200000000001,576,825176.0300000008,Low spender,2,3274,Low Frequency
33240563,454,178.21999999999997,765.55,780,824410.4100000008,Low spender,2,3276,Low Frequency
19588669,779,43.81,765.34,386,823644.8600000008,Low spender,2,3278,Low Frequency
23486871,306,192.32999999999998,763.2800000000003,441,821350.5600000009,Low spender,2,3280,Low Frequency
7192690,105,99.13000000000001,771.8499999999999,160,830564.7900000009,Low spender,2,3282,Low Frequency
28040915,594,96.42,780.59,536,849988.8000000007,Low spender,2,3284,Low Frequency
29308374,718,98.23000000000002,761.74,630,819824.8900000008,Low spender,2,3286,Low Frequency
39273428,733,229.46999999999989,1212.6600000000005,899,1367857.4600000007,Low spender,2,3288,Low Frequency
71364087,405,367.66999999999973,1058.6200000000008,1560,1189454.56,Low spender,2,3290,Low Frequency
7826768,372,32.269999999999996,644.3,201,652178.2500000008,Low spender,3,3293,Low Frequency
99178800,462,372.00999999999954,710.2900000000002,2758,755916.7100000007,Low spender,3,3296,Low Frequency
12979608,546,78.91000000000001,711.41,360,756628.1200000007,Low spender,3,3299,Low Frequency
24232739,321,174.22000000000006,709.7099999999996,498,754496.1400000006,Low spender,3,3302,Low Frequency
19716451,328,135.89999999999998,710.2800000000001,423,755206.4200000006,Low spender,3,3305,Low Frequency
39023976,433,202.96,707.0699999999998,947,750954.0500000007,Low spender,3,3308,Low Frequency
71529054,327,267.72999999999996,465.55,1784,419017.77000000066,Low spender,3,3311,Low Frequency
43953053,290,185.1500000000001,711.79,1240,757339.9100000007,Low spender,3,3314,Low Frequency
3353524,179,35.86,529.62,78,496148.9200000006,Low spender,3,3317,Low Frequency
21910491,424,107.92000000000002,705.1199999999998,453,746715.5600000009,Low spender,3,3320,Low Frequency
15588857,363,213.04,711.8600000000001,283,758051.7700000007,Low spender,3,3323,Low Frequency
22433192,292,106.64000000000001,641.94,508,648321.1400000006,Low spender,3,3326,Low Frequency
26293774,373,175.69,706.1900000000002,603,748833.3700000008,Low spender,3,3329,Low Frequency
90724162,419,333.0299999999997,508.8099999999997,2192,473292.6200000007,Low spender,3,3332,Low Frequency
21870933,334,144.79999999999998,528.33,467,495089.89000000065,Low spender,3,3335,Low Frequency
19053798,218,177.67,668.43,314,690343.1100000009,Low spender,3,3338,Low Frequency
1668310,300,5.23,523.0,44,489306.22000000067,Low spender,3,3341,Low Frequency
170707853,2169,634.0299999999996,3049.880000000001,3882,3044078.220000001,Mid spender,3,3344,Low Frequency
18655698,368,61.390000000000015,459.2399999999999,429,410688.53000000055,Low spender,3,3347,Low Frequency
16381247,728,128.79000000000002,498.79999999999995,311,458174.44000000076,Low spender,3,3350,Low Frequency
16301807,157,140.18,488.2,413,445801.61000000074,Low spender,3,3353,Low Frequency
57815631,288,383.7499999999999,675.2700000000002,1230,699082.4500000009,Low spender,3,3356,Low Frequency
21439430,459,136.07999999999998,674.4499999999998,552,696383.2800000008,Low spender,3,3359,Low Frequency
17304284,189,201.73,496.21,326,453195.1900000008,Low spender,3,3362,Low Frequency
150640829,963,1109.7200000000007,2231.249999999999,4183,2401327.1600000015,Mid spender,3,3365,Low Frequency
1696749,69,4.15,95.85,37,9290.859999999997,Low spender,3,3368,Low Frequency
33511330,225,132.87000000000006,464.2,786,417157.25000000064,Low spender,3,3371,Low Frequency
20892343,440,98.26000000000002,709.3800000000002,333,753786.4300000006,Low spender,3,3374,Low Frequency
21680840,624,81.36000000000003,524.9200000000002,439,491403.27000000066,Low spender,3,3377,Low Frequency
3296263,2947,19.61,3907.01,88,3598301.24,Mid spender,3,3380,Low Frequency
25718816,229,186.05000000000004,468.4099999999999,630,422289.0300000006,Low spender,3,3383,Low Frequency
16795857,209,110.79999999999998,576.9,361,553690.6000000003,Low spender,3,3386,Low Frequency
11315284,124,141.65,666.0999999999999,212,686334.3800000008,Low spender,3,3389,Low Frequency
24139430,422,124.57000000000002,700.63,426,738282.420000001,Low spender,3,3392,Low Frequency
110876245,507,319.5199999999997,665.86,2527,685668.2800000008,Low spender,3,3395,Low Frequency
25686163,389,216.48000000000002,895.61,575,983709.6200000002,Low spender,3,3398,Low Frequency
22495759,368,224.44,895.1300000000002,419,982814.0100000002,Low spender,3,3401,Low Frequency
18832304,265,151.34,575.4,482,550810.4000000003,Low spender,3,3404,Low Frequency
32761676,261,150.20000000000005,555.8899999999999,746,526466.3700000006,Low spender,3,3407,Low Frequency
56153376,301,203.1099999999999,505.0999999999999,1100,467201.1300000007,Low spender,3,3410,Low Frequency
7302966,200,26.64999999999999,409.50000000000006,179,350191.66000000044,Low spender,3,3413,Low Frequency
88250312,1651,516.6699999999996,3312.2500000000005,1892,3230844.460000001,Mid spender,3,3416,Low Frequency
90454391,349,422.7499999999997,702.2500000000001,2379,742490.890000001,Low spender,3,3419,Low Frequency
6518116,360,23.399999999999995,702.0,172,741788.640000001,Low spender,3,3422,Low Frequency
57053149,184,348.71999999999963,471.50999999999965,1464,425110.7100000006,Low spender,3,3425,Low Frequency
23533997,816,100.04999999999998,650.4100000000002,519,656062.1900000009,Low spender,3,3428,Low Frequency
22014789,241,111.62000000000003,483.25,435,436571.8400000007,Low spender,3,3431,Low Frequency
15703752,526,88.26,699.8000000000002,340,737581.790000001,Low spender,3,3434,Low Frequency
21580060,287,139.22,698.5799999999999,478,736182.910000001,Low spender,3,3437,Low Frequency
14495892,244,82.94000000000003,471.7799999999999,297,426054.19000000064,Low spender,3,3440,Low Frequency
30156829,196,217.50999999999996,478.08999999999986,540,431762.2900000007,Low spender,3,3443,Low Frequency
102572134,273,528.68,650.4300000000004,2400,657363.050000001,Low spender,3,3446,Low Frequency
40092109,986,111.97000000000004,697.79,872,734088.020000001,Low spender,3,3449,Low Frequency
29365099,310,117.42999999999999,524.88,737,490878.3500000007,Low spender,3,3452,Low Frequency
18989664,462,46.98000000000001,473.02,399,426527.21000000066,Low spender,3,3455,Low Frequency
19072967,872,103.23000000000002,652.7400000000001,419,659318.1200000009,Low spender,3,3458,Low Frequency
15841835,220,120.57000000000002,475.28000000000003,297,428423.1500000007,Low spender,3,3461,Low Frequency
34352579,6481,70.88000000000004,3010.7400000000007,652,3028893.320000001,Mid spender,3,3464,Low Frequency
104142275,908,226.5299999999998,705.0999999999996,2031,746010.4400000009,Low spender,3,3467,Low Frequency
47406276,710,309.3199999999999,1567.4799999999998,848,1757906.8500000017,Low spender,3,3470,Low Frequency
11821235,191,68.56,414.04,339,356369.54000000044,Low spender,3,3473,Low Frequency
9074502,264,68.39,553.44,158,524801.4500000005,Low spender,3,3476,Low Frequency
25519160,186,135.64,423.71999999999997,658,371435.31000000046,Low spender,3,3479,Low Frequency
12175710,192,99.05000000000001,631.9000000000001,300,633038.6100000003,Low spender,3,3482,Low Frequency
19059115,212,246.09,749.78,437,806966.6100000007,Low spender,3,3485,Low Frequency
30414574,461,135.49000000000004,758.2899999999998,643,816021.8000000007,Low spender,3,3488,Low Frequency
21433008,503,86.13000000000001,757.5900000000001,484,815263.5100000007,Low spender,3,3491,Low Frequency
14369960,197,71.70000000000002,430.15,340,381268.78000000055,Low spender,3,3494,Low Frequency
19414328,306,91.87000000000003,541.4599999999999,466,511674.3400000006,Low spender,3,3497,Low Frequency
81097130,393,340.5099999999999,754.3100000000001,1606,810728.4200000007,Low spender,3,3500,Low Frequency
1669370,16,25.5,136.0,29,31470.670000000006,Low spender,3,3503,Low Frequency
32098383,283,150.21000000000006,538.73,843,510053.6200000006,Low spender,3,3506,Low Frequency
24545545,864,262.9099999999999,2614.7400000000007,501,2734750.5600000015,Mid spender,3,3509,Low Frequency
22365252,443,125.25000000000007,774.8999999999999,451,834433.4800000009,Low spender,3,3512,Low Frequency
14670453,1120,16.29,546.2,365,517660.1500000006,Low spender,3,3515,Low Frequency
9586816,258,34.96,418.65999999999997,171,365532.1400000005,Low spender,3,3518,Low Frequency
47889753,1306,273.61999999999983,2575.0,1241,2682825.2300000014,Mid spender,3,3521,Low Frequency
20917530,379,103.68000000000002,784.3299999999998,460,855466.5900000008,Low spender,3,3524,Low Frequency
68422040,1618,333.0699999999996,2581.04,1552,2695715.7300000014,Mid spender,3,3527,Low Frequency
52505806,141,348.20999999999987,412.0499999999998,1167,354301.9200000004,Low spender,3,3530,Low Frequency
80323550,265,406.3499999999996,662.3799999999999,2350,679688.9800000008,Low spender,3,3533,Low Frequency
3456697,45,16.75,102.45000000000002,84,11888.579999999998,Low spender,3,3536,Low Frequency
5107921,1146,29.019999999999996,2600.34,110,2713872.8100000015,Mid spender,3,3539,Low Frequency
23060948,306,169.91,778.9399999999999,494,846088.9800000008,Low spender,3,3542,Low Frequency
